step,wall_time,value
1,1749474978.203444,3.602855920791626
2,1749474978.203472,0.5994395017623901
3,1749474978.2034812,0.3627397418022156
4,1749474978.203487,0.309395432472229
5,1749474978.203491,0.3251749575138092
6,1749474978.203499,0.3939360976219177
7,1749474978.203504,0.46267253160476685
8,1749474978.203512,0.5414513349533081
9,1749474978.203517,0.6089000105857849
10,1749474978.203524,0.6903725862503052
