step,wall_time,value
0,1749474978.184834,13.640000343322754
1,1749474978.18485,18.93000030517578
2,1749474978.184858,81.44000244140625
3,1749474978.184865,88.81999969482422
4,1749474978.18487,90.19999694824219
5,1749474978.184875,89.81999969482422
6,1749474978.18488,88.30000305175781
7,1749474978.184885,86.86000061035156
8,1749474978.18489,86.5999984741211
9,1749474978.184895,85.06999969482422
10,1749474978.1849012,84.18000030517578
