step,wall_time,value
1,1749600291.6348784,34.50984060764313
2,1749600291.6348784,25.30023753643036
3,1749600291.6348784,21.42370492219925
4,1749600291.635878,19.070015847682953
5,1749600291.635878,17.082278430461884
6,1749600291.635878,15.579064190387726
7,1749600291.6368828,14.368918538093567
8,1749600291.6368828,13.41589242219925
9,1749600291.6368828,12.569670379161835
10,1749600291.6378827,11.943285167217255
