step,wall_time,value
0,1749477879.7869089,6.190664693713188
1,1749477879.7869089,79.05458807945251
2,1749477879.7869089,87.70767450332642
3,1749477879.7869089,90.49643874168396
4,1749477879.7869089,91.94027185440063
5,1749477879.7869089,93.07753443717957
6,1749477879.7869089,93.88844966888428
7,1749477879.7869089,94.67958807945251
8,1749477879.7869089,95.10482549667358
9,1749477879.7869089,95.4905092716217
10,1749477879.7869089,95.59928774833679
