step,wall_time,value
1,1749490807.6448388,1.5294201374053955
2,1749490807.644848,0.44810792803764343
3,1749490807.6448529,0.3111584186553955
4,1749490807.644861,0.6507434844970703
5,1749490807.644866,0.7726919651031494
6,1749490807.6448698,0.6105995178222656
7,1749490807.6448781,0.9076089859008789
8,1749490807.644882,1.0727770328521729
9,1749490807.64489,1.5279254913330078
10,1749490807.644897,1.3767000436782837
