step,wall_time,value
0,1749490807.644607,9.84000015258789
1,1749490807.64463,51.95000076293945
2,1749490807.644642,84.30999755859375
3,1749490807.64465,90.77999877929688
4,1749490807.644659,78.81999969482422
5,1749490807.644665,72.63999938964844
6,1749490807.644671,78.6500015258789
7,1749490807.6446772,71.48999786376953
8,1749490807.64469,65.38999938964844
9,1749490807.6446989,59.029998779296875
10,1749490807.644703,63.0099983215332
