step,wall_time,value
1,1749633240.9839418,39.33425545692444
2,1749633240.9839418,30.289113521575928
3,1749633240.9839418,27.012956142425537
4,1749633240.9839418,24.15214627981186
5,1749633240.9849417,22.205398976802826
6,1749633240.9849417,20.575454831123352
7,1749633240.9849417,19.116346538066864
8,1749633240.9849417,17.789705097675323
9,1749633240.9855697,16.68151766061783
10,1749633240.9855697,15.701493620872498
