step,wall_time,value
0,1749461740.742837,2.3328638076782227
1,1749461740.7428439,0.7530274987220764
2,1749461740.742848,0.790378212928772
3,1749461740.7428532,1.3811343908309937
4,1749461740.742858,1.6638743877410889
5,1749461740.742862,4.051884651184082
6,1749461740.742867,8.660176277160645
7,1749461740.742871,7.951137542724609
8,1749461740.7428758,5.989365100860596
9,1749461740.742881,8.251886367797852
10,1749461740.742986,6.782884120941162
