step,wall_time,value
260,1749569005.087033,0.40328535437583923
275,1749569012.653503,0.4410490393638611
280,1749569015.1570508,0.3739990293979645
286,1749569018.172626,0.4886322021484375
297,1749569023.771708,0.29192519187927246
299,1749569024.7830799,0.5005978941917419
305,1749569027.884935,0.5371984839439392
307,1749569028.913683,0.49671682715415955
313,1749569032.041852,0.38665318489074707
324,1749569037.9141839,0.41813305020332336
326,1749569038.986552,0.44627127051353455
327,1749569039.523212,0.4774780869483948
332,1749569042.249063,0.2716738283634186
333,1749569042.793073,0.3844926357269287
338,1749569045.539985,0.32850733399391174
340,1749569046.644741,0.3914679288864136
341,1749569047.1891289,0.48273634910583496
353,1749569053.8658319,0.4589325785636902
363,1749569059.477268,0.7742558717727661
370,1749569063.459328,0.48463356494903564
372,1749569064.607052,0.5665655136108398
374,1749569065.747343,0.6036363244056702
376,1749569066.891721,0.1605350822210312
378,1749569068.0519118,0.47477850317955017
388,1749569073.815846,0.31307747960090637
391,1749569075.5532138,0.39612340927124023
395,1749569077.8709319,0.5442235469818115
405,1749569083.704823,0.6511775255203247
411,1749569087.173223,0.6050079464912415
412,1749569087.74995,0.7782164812088013
414,1749569088.900884,0.6186243891716003
420,1749569092.3716211,0.42525041103363037
424,1749569094.69287,0.35480576753616333
429,1749569097.579488,0.591729462146759
436,1749569101.612019,0.6186427474021912
443,1749569105.631785,0.6151502728462219
450,1749569109.64114,0.8736665844917297
454,1749569111.9311512,1.2230557203292847
456,1749569113.0696142,0.998152494430542
465,1749569118.1988218,1.2563650608062744
469,1749569139.3912861,0.9070085287094116
476,1749569142.9768488,1.0669407844543457
485,1749569147.9135711,1.5975910425186157
492,1749569151.7460139,2.8343520164489746
496,1749569153.929483,1.7999213933944702
499,1749569155.563664,2.912463665008545
505,1749569158.8079638,2.2621190547943115
513,1749569163.127817,2.4741013050079346
522,1749569167.9636621,2.26259446144104
526,1749569170.101505,2.3548107147216797
530,1749569172.2328131,1.6609915494918823
538,1749569176.5123389,2.8675408363342285
544,1749569179.693532,2.347870111465454
545,1749569180.257545,2.7909140586853027
551,1749569183.5685709,2.1890478134155273
552,1749569184.113616,1.5607621669769287
560,1749569188.743865,1.3897777795791626
564,1749569190.995819,2.4415555000305176
571,1749569194.751418,2.1446964740753174
577,1749569197.926688,1.9944692850112915
578,1749569198.454506,1.336956262588501
