step,wall_time,value
0,1749386386.1178503,1.9532679319381714
1,1749386386.1183715,0.45745304226875305
2,1749386386.1194012,0.3266698122024536
3,1749386386.1194012,0.27949267625808716
4,1749386386.1203988,0.25091227889060974
5,1749386386.1203988,0.23025166988372803
6,1749386386.121399,0.21135680377483368
7,1749386386.121399,0.19823376834392548
8,1749386386.121399,0.1860106736421585
9,1749386386.121399,0.17803500592708588
10,1749386386.1224115,0.16824515163898468
