step,wall_time,value
0,1749530587.380927,-100.0
1,1749530587.380934,-100.0
2,1749530587.38094,-100.0
3,1749530587.380945,-100.0
4,1749530587.38095,-100.0
5,1749530587.380955,-100.0
6,1749530587.38096,-100.0
7,1749530587.380964,-100.0
8,1749530587.380974,-100.0
9,1749530587.38098,-100.0
10,1749530587.381142,-100.0
