step,wall_time,value
2697,1749378977.2511375,0.9921875
2700,1749378977.4065878,0.9921875
2703,1749378977.5659692,0.96875
2715,1749378978.172516,1.0
2717,1749378978.2771254,1.0
2723,1749378978.5795755,0.0078125
2750,1749378979.9548295,0.9921875
2756,1749378980.2576647,0.9921875
2761,1749378980.505476,0.9921875
2763,1749378980.6099265,1.0
2765,1749378980.7096274,1.0
2769,1749378980.9182181,0.1640625
2780,1749378981.4980798,0.890625
2791,1749378982.066682,0.984375
2800,1749378982.5277367,0.9921875
2801,1749378982.5805104,0.9921875
2810,1749378983.045483,0.9921875
2812,1749378983.1471035,0.9921875
2813,1749378983.1918457,1.0
2815,1749378983.2982254,0.8125
2818,1749378983.462657,0.8671875
2828,1749378983.9782405,0.9921875
2829,1749378984.0276833,0.984375
2833,1749378984.2359676,0.984375
2838,1749378984.4943278,0.9921875
2847,1749378984.959141,1.0
2848,1749378985.0103755,0.9921875
2850,1749378985.108261,0.9921875
2852,1749378985.2143424,1.0
2854,1749378985.3163981,1.0
2859,1749378985.5784895,1.0
2860,1749378985.6304715,0.9296875
2862,1749378985.7398992,0.9296875
2863,1749378985.7933607,0.953125
2870,1749378986.1663961,0.96875
2873,1749378986.3262823,0.9609375
2885,1749378986.9400122,0.984375
2889,1749378987.1453617,0.984375
2896,1749378987.5006795,1.0
2903,1749378987.8579257,1.0
2906,1749378988.0144336,0.984375
2911,1749378988.2710488,0.984375
2913,1749378988.3727357,0.3359375
2920,1749378988.7338996,0.71875
2923,1749378988.8832433,0.78125
2934,1749378989.4509284,0.9921875
2935,1749378989.502193,0.9765625
2936,1749378989.551512,0.96875
2937,1749378989.6002443,0.96875
2938,1749378989.650344,0.9921875
2947,1749378990.111984,0.9921875
2949,1749378990.2101283,0.9921875
2953,1749378990.4189668,0.9921875
2955,1749378990.5241394,0.984375
2957,1749378990.6346893,0.9921875
2959,1749378990.734272,0.546875
2975,1749378991.570648,0.9375
2991,1749378992.4163203,0.984375
2992,1749378992.4701302,0.9921875
2995,1749378992.628432,1.0
2999,1749378992.8449538,0.984375
3005,1749378993.1624558,1.0
3006,1749378993.2148552,1.0
3008,1749378993.3221977,0.71875
3009,1749378993.3717377,0.7109375
3011,1749378993.4720201,0.7890625
3015,1749378993.678237,0.90625
3036,1749378994.7640915,0.9921875
3039,1749378994.9243488,0.984375
3045,1749378995.2388496,1.0
3052,1749378995.6006675,0.984375
3054,1749378995.7067041,0.390625
3057,1749378995.857914,0.4921875
3059,1749378995.963813,0.59375
3060,1749378996.015123,0.4921875
3064,1749378996.222553,0.5625
3082,1749378997.1593835,0.984375
3089,1749378997.522698,0.9765625
3102,1749378998.1979656,0.859375
3107,1749378998.4520717,0.875
3109,1749378998.5575323,0.9296875
3118,1749378999.002903,0.96875
3127,1749378999.459435,0.9921875
3132,1749378999.722134,0.984375
3133,1749378999.7746055,0.9765625
3135,1749378999.8758419,1.0
3144,1749379000.3502715,0.859375
3145,1749379000.398742,0.8828125
3160,1749379001.1636891,0.9765625
3163,1749379001.3187165,0.90625
3166,1749379001.4667854,0.984375
3167,1749379001.521543,0.9609375
3181,1749379002.2298987,0.9921875
3185,1749379002.4385076,1.0
3186,1749379002.4878054,1.0
3187,1749379002.536762,0.9921875
3188,1749379002.5880852,0.9921875
3192,1749379002.7935503,0.25
3196,1749379002.9966662,0.453125
3202,1749379003.3028357,0.7734375
3203,1749379003.352316,0.78125
3222,1749379004.3262405,0.984375
3224,1749379004.425477,0.9921875
3228,1749379004.6348708,0.9765625
3229,1749379004.6843631,1.0
3248,1749379005.6583426,0.7890625
3249,1749379005.7071645,0.8515625
3271,1749379006.8515356,0.9765625
3280,1749379007.2996569,0.984375
3295,1749379008.058472,0.96875
3297,1749379008.1649246,0.9921875
3308,1749379008.726608,0.9921875
3328,1749379009.7408276,1.0
3333,1749379009.991133,0.9453125
3334,1749379010.0394583,0.953125
3342,1749379010.4317672,0.96875
3343,1749379010.4801347,0.96875
3344,1749379010.5262327,0.984375
3351,1749379010.8803275,0.9765625
3354,1749379011.0284827,0.984375
3363,1749379011.4720426,0.984375
3365,1749379011.5753634,0.984375
3368,1749379011.7219646,0.9921875
3369,1749379011.772753,0.984375
3370,1749379011.827002,0.9921875
3372,1749379011.9254858,1.0
3378,1749379012.2280245,0.9921875
3381,1749379012.3844953,0.953125
3391,1749379012.8770945,0.703125
3398,1749379013.2298508,0.9296875
3400,1749379013.3344707,0.9453125
3405,1749379013.5882673,0.9609375
3411,1749379013.88808,1.0
3416,1749379014.1314788,0.984375
3417,1749379014.1804087,0.9765625
3427,1749379014.677961,1.0
3428,1749379014.7250032,0.6953125
3429,1749379014.7720923,0.3203125
3431,1749379014.8760269,0.421875
3435,1749379015.0704079,0.546875
3442,1749379015.4108253,0.8359375
3443,1749379015.4579673,0.90625
3446,1749379015.6046143,0.9609375
3456,1749379016.1016612,0.9765625
3459,1749379016.246497,0.9765625
3462,1749379016.3931193,0.984375
3463,1749379016.4417076,0.9765625
3469,1749379016.7443876,0.984375
3474,1749379016.9924767,1.0
